Date and Time	Input Voltage(V)	Output Voltage(V)	Input Frequency(Hz)	Output Frequency(Hz)	Load Capacity(%)	Internal Temperature(℃)	Backup Time(Min)	Battery Voltage(V)	Battery Capacity(%)
﻿2021-02-14 00:05:21.718	97.5	98.3	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:05:26.723	97.5	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:05:32.716	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:05:37.724	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:05:43.718	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:05:48.726	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:05:53.733	97.7	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:05:58.740	97.7	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:04.733	97.7	98.6	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:06:09.740	97.7	98.6	49.9	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:06:15.731	97.7	98.6	49.9	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:06:20.739	97.7	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:26.731	97.7	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:31.741	97.8	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:37.736	97.8	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:43.731	97.6	98.6	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:06:48.739	97.6	98.6	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:06:54.731	97.5	98.6	49.9	49.9	16	35.2	110	53.8	100
﻿2021-02-14 00:06:59.739	97.5	98.6	49.9	49.9	16	35.2	110	53.8	100
﻿2021-02-14 00:07:04.744	97.5	98.5	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:07:09.750	97.5	98.5	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:07:14.758	97.4	98.4	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:07:19.766	97.4	98.4	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:07:24.774	97.4	98.4	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:07:30.782	97.5	98.3	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:07:35.790	97.5	98.3	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:07:41.797	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:07:46.802	97.4	98.3	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:07:52.794	97.4	98.3	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:07:57.802	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:08:02.812	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:08:07.818	97.4	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:08:13.811	97.4	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:08:18.819	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:08:24.811	97.3	98.3	50.0	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:08:29.818	97.3	98.3	50.0	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:08:35.813	97.4	98.3	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:08:40.820	97.4	98.3	50.0	50.0	15	35.2	111	53.9	100
﻿2021-02-14 00:08:46.814	97.3	98.3	50.0	50.0	15	35.2	111	53.8	100
﻿2021-02-14 00:08:51.822	97.3	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:08:56.831	97.3	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:09:02.823	97.2	98.3	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:09:07.833	97.3	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:09:13.825	97.3	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:09:18.832	97.3	98.3	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:09:23.841	97.3	98.3	49.9	49.9	15	35.2	109	53.9	100
﻿2021-02-14 00:09:28.848	97.3	98.3	49.9	49.9	15	35.2	111	53.9	100
﻿2021-02-14 00:09:33.855	97.4	98.3	50.0	50.0	15	35.2	111	53.8	100
﻿2021-02-14 00:09:38.864	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:09:44.858	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:09:49.863	97.4	98.3	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:09:55.859	97.5	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:10:00.866	97.5	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:10:06.858	97.5	98.2	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:11.865	97.5	98.2	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:17.863	97.5	98.3	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:10:23.863	97.5	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:28.869	97.5	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:33.876	97.5	98.3	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:10:38.884	97.5	98.3	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:10:43.890	97.0	98.1	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:48.895	97.0	98.1	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:53.904	97.4	98.2	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:10:58.909	97.4	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:03.917	97.4	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:08.925	97.4	98.0	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:13.930	97.4	98.0	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:19.921	97.2	98.1	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:11:24.927	97.2	98.1	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:11:30.920	97.2	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:35.928	97.2	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:40.934	97.2	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:11:45.939	97.3	98.1	50.0	49.9	15	35.2	105	53.9	100
﻿2021-02-14 00:11:50.950	97.3	98.1	50.0	49.9	15	35.2	105	53.9	100
﻿2021-02-14 00:11:55.959	97.2	98.1	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:12:01.951	97.2	98.1	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:12:06.959	97.2	98.1	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:12.953	97.2	98.1	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:17.960	97.3	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:12:23.953	97.3	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:12:28.960	97.3	98.2	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:34.951	97.3	98.2	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:39.959	97.4	98.2	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:44.965	97.4	98.2	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:12:49.972	97.3	98.2	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:12:54.980	97.3	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:12:59.989	97.2	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:13:04.996	97.2	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:13:11.004	97.4	98.2	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:13:16.998	97.4	98.2	50.0	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:13:22.005	96.8	98.0	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:13:28.000	96.8	98.0	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:13:33.007	97.3	98.2	50.0	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:13:38.015	97.3	98.2	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:13:43.021	97.3	98.2	50.0	50.0	16	35.2	108	53.8	100
﻿2021-02-14 00:13:49.012	97.3	98.2	50.0	50.0	16	35.2	109	53.8	100
﻿2021-02-14 00:13:54.018	97.3	98.1	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:14:00.012	97.3	98.1	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:14:05.020	97.2	98.2	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:14:11.010	97.2	98.2	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:14:16.019	96.7	97.9	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:14:21.026	96.7	97.9	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:14:27.032	96.7	97.6	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:14:32.038	96.7	97.6	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:14:38.031	96.6	97.5	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:14:43.040	96.6	97.5	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:14:49.031	96.5	97.4	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:14:54.037	96.5	97.4	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:15:00.030	96.7	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:15:05.036	96.7	97.5	50.0	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:15:11.027	96.6	97.5	49.9	49.9	15	35.2	109	53.9	100
﻿2021-02-14 00:15:16.034	96.6	97.5	49.9	49.9	15	35.2	109	53.9	100
﻿2021-02-14 00:15:21.045	96.6	97.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:15:26.050	96.6	97.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:15:31.057	96.5	97.5	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:15:36.066	96.5	97.5	49.9	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:15:41.074	96.5	97.5	49.9	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:15:46.082	96.6	97.5	50.0	50.0	15	35.2	105	53.8	100
﻿2021-02-14 00:15:51.087	96.6	97.5	50.0	49.9	15	35.2	105	53.8	100
﻿2021-02-14 00:15:56.093	96.7	97.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:16:01.099	96.7	97.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:16:06.106	96.6	97.5	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:16:11.110	96.6	97.5	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:16:16.118	96.6	97.5	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:16:22.112	96.6	97.4	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:16:28.107	96.6	97.4	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:16:33.112	96.6	97.4	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:16:38.118	96.6	97.4	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:16:44.113	96.5	97.5	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:16:49.121	96.5	97.5	49.9	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:16:54.131	96.5	97.4	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:16:59.140	96.5	97.4	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:17:04.147	96.6	97.4	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:17:10.142	96.6	97.4	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:17:15.149	96.6	97.4	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:17:21.143	96.6	97.4	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:17:26.150	96.6	97.4	49.9	49.9	15	35.2	106	53.9	100
﻿2021-02-14 00:17:31.156	96.6	97.4	49.9	49.9	15	35.2	105	53.9	100
﻿2021-02-14 00:17:36.163	96.2	97.3	49.9	49.9	15	35.2	105	53.8	100
﻿2021-02-14 00:17:42.171	96.2	97.3	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:17:47.179	96.6	97.5	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:17:53.175	96.6	97.5	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:17:58.183	96.5	97.4	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:18:03.190	96.5	97.4	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:18:08.199	96.6	97.4	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:18:13.206	96.6	97.4	49.9	49.9	15	35.2	109	53.8	100
﻿2021-02-14 00:18:18.227	96.6	97.4	49.9	49.9	15	35.2	105	53.8	100
﻿2021-02-14 00:18:24.221	96.6	97.5	49.9	49.9	15	35.2	105	53.9	100
﻿2021-02-14 00:18:30.217	96.6	97.6	50.0	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:18:36.225	96.6	97.6	50.0	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:18:42.217	96.7	97.6	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:18:47.223	96.7	97.6	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:18:53.214	96.7	97.6	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:18:58.222	96.7	97.6	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:19:04.214	96.7	97.6	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:19:09.221	96.7	97.5	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:19:14.227	96.7	97.5	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:19:20.221	96.8	97.5	50.0	50.0	15	35.2	108	53.9	100
﻿2021-02-14 00:19:26.213	96.8	97.5	50.0	50.0	15	35.2	108	53.9	100
﻿2021-02-14 00:19:31.220	96.7	97.6	50.0	50.0	16	35.2	108	53.8	100
﻿2021-02-14 00:19:36.227	96.7	97.6	50.0	50.0	16	35.2	108	53.8	100
﻿2021-02-14 00:19:42.219	96.7	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:19:47.226	96.7	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:19:53.232	96.9	97.7	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:19:59.239	96.7	97.7	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:20:04.248	96.7	97.7	50.0	50.0	15	35.2	105	53.8	100
﻿2021-02-14 00:20:10.256	96.8	97.6	50.0	50.0	15	35.2	105	53.8	100
﻿2021-02-14 00:20:16.263	96.8	97.6	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:20:21.271	96.6	97.5	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:20:27.263	96.6	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:20:32.271	96.8	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:20:38.262	96.8	97.5	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:20:44.268	96.8	97.5	50.0	50.0	15	35.2	104	53.9	100
﻿2021-02-14 00:20:50.272	96.8	97.5	50.0	50.0	15	35.2	104	53.9	100
﻿2021-02-14 00:20:56.279	96.7	97.5	50.0	50.0	15	35.4	106	53.8	100
﻿2021-02-14 00:21:02.287	96.7	97.5	50.0	50.0	15	35.4	108	53.8	100
﻿2021-02-14 00:21:08.280	96.8	97.6	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:21:13.288	96.8	97.6	50.0	50.0	15	35.2	111	53.8	100
﻿2021-02-14 00:21:19.279	96.8	97.6	50.0	50.0	15	35.2	111	53.8	100
﻿2021-02-14 00:21:25.286	97.2	97.6	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:21:31.278	97.0	97.8	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:21:36.286	97.0	97.8	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:21:42.280	96.9	97.8	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:21:48.288	96.9	97.8	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:21:54.281	96.9	97.7	50.0	50.0	15	35.2	108	53.9	100
﻿2021-02-14 00:21:59.289	96.9	97.7	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:22:05.284	96.8	97.7	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:22:10.292	96.8	97.7	50.0	49.9	15	35.2	105	53.9	100
﻿2021-02-14 00:22:15.300	96.8	97.7	50.0	49.9	15	35.2	108	53.9	100
﻿2021-02-14 00:22:21.306	96.8	97.6	49.9	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:26.314	96.8	97.6	49.9	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:31.322	96.9	97.7	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:36.329	96.9	97.7	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:41.337	96.9	97.7	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:46.345	96.9	97.7	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:22:51.352	96.9	97.8	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:22:57.346	96.9	97.8	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:02.353	96.9	97.7	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:08.362	96.9	97.7	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:13.371	96.7	97.7	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:23:18.379	96.7	97.7	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:23:24.373	96.8	97.6	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:23:29.383	96.8	97.6	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:23:35.374	96.8	97.6	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:40.382	96.8	97.6	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:46.376	96.7	97.6	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:23:52.382	96.7	97.6	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:23:58.372	96.7	97.6	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:24:04.382	96.7	97.6	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:24:10.377	96.7	97.5	50.0	50.0	16	35.2	101	53.9	100
﻿2021-02-14 00:24:16.383	96.7	97.5	50.0	50.0	16	35.2	101	53.9	100
﻿2021-02-14 00:24:21.391	96.9	97.6	49.9	49.9	15	35.2	106	53.9	100
﻿2021-02-14 00:24:27.399	96.9	97.6	49.9	49.9	15	35.2	106	53.9	100
﻿2021-02-14 00:24:33.394	96.7	97.5	49.9	49.9	15	35.2	106	53.8	100
﻿2021-02-14 00:24:39.386	96.9	97.7	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:24:45.395	96.9	97.7	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:24:51.387	96.9	97.7	49.9	49.9	15	35.2	108	53.8	100
﻿2021-02-14 00:24:56.394	97.3	98.2	49.9	49.9	15	35.4	109	53.8	100
﻿2021-02-14 00:25:02.386	97.4	98.3	50.0	49.9	15	35.2	109	53.9	100
﻿2021-02-14 00:25:08.393	97.4	98.3	50.0	49.9	15	35.2	106	53.9	100
﻿2021-02-14 00:25:13.400	97.1	98.3	50.0	50.0	15	35.2	106	53.8	100
﻿2021-02-14 00:25:18.407	97.1	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:25:23.414	97.1	98.3	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:25:29.421	97.6	98.4	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:25:35.429	97.6	98.4	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:25:41.435	97.5	98.4	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:25:46.442	97.5	98.4	50.0	50.0	15	35.2	108	53.8	100
﻿2021-02-14 00:25:52.436	97.7	98.4	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:25:58.433	97.7	98.4	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:26:03.441	97.7	98.5	50.0	50.0	15	35.4	110	53.8	100
﻿2021-02-14 00:26:09.433	97.7	98.5	50.0	50.0	15	35.4	110	53.8	100
﻿2021-02-14 00:26:15.440	97.5	98.5	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:26:21.434	97.4	98.3	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:26:26.443	97.4	98.3	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:26:32.436	97.4	98.3	49.9	49.9	15	35.2	105	53.8	100
﻿2021-02-14 00:26:37.443	97.4	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:26:43.436	97.4	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:26:48.444	97.5	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:26:54.437	97.5	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:26:59.444	97.6	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:05.439	97.6	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:10.446	97.5	98.4	49.9	49.9	15	35.4	111	53.8	100
﻿2021-02-14 00:27:16.441	97.5	98.4	49.9	49.9	15	35.4	111	53.8	100
﻿2021-02-14 00:27:22.435	97.5	98.4	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:27.442	97.5	98.4	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:33.435	97.5	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:38.444	97.5	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:27:44.436	97.5	98.3	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:27:50.443	97.5	98.3	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:27:56.451	97.5	98.4	49.9	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:28:01.459	97.5	98.4	49.9	49.9	15	35.4	111	53.8	100
﻿2021-02-14 00:28:06.466	97.5	98.4	49.9	49.9	15	35.4	111	53.8	100
﻿2021-02-14 00:28:11.473	97.6	98.5	49.9	49.9	15	35.4	110	53.9	100
﻿2021-02-14 00:28:16.482	97.6	98.5	49.9	49.9	15	35.4	110	53.9	100
﻿2021-02-14 00:28:21.489	97.6	98.5	49.9	49.9	15	35.2	111	53.8	100
﻿2021-02-14 00:28:27.480	97.6	98.5	49.9	49.9	15	35.2	111	53.8	100
﻿2021-02-14 00:28:32.488	97.5	98.5	49.9	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:28:38.494	97.5	98.5	49.9	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:28:44.502	97.6	98.3	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:28:50.495	97.6	98.3	49.9	49.9	15	35.2	110	53.9	100
﻿2021-02-14 00:28:55.504	97.5	98.4	49.9	49.9	15	35.4	105	53.8	100
﻿2021-02-14 00:29:01.494	97.5	98.4	49.9	49.9	15	35.4	105	53.8	100
﻿2021-02-14 00:29:06.502	97.5	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:29:11.510	97.5	98.3	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:29:17.515	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:29:22.522	97.6	98.5	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:29:28.515	97.6	98.5	50.0	50.0	15	35.2	110	53.8	100
﻿2021-02-14 00:29:34.520	97.6	98.5	50.0	50.0	15	35.2	109	53.8	100
﻿2021-02-14 00:29:39.541	97.7	98.6	50.0	50.0	15	35.4	109	53.9	100
﻿2021-02-14 00:29:44.548	97.7	98.6	50.0	50.0	15	35.4	110	53.9	100
﻿2021-02-14 00:29:49.555	97.5	98.3	50.0	50.0	15	35.2	110	53.9	100
﻿2021-02-14 00:29:55.547	97.5	98.3	50.0	50.0	15	35.2	109	53.9	100
﻿2021-02-14 00:30:00.555	97.6	98.4	50.0	50.0	15	35.4	109	53.8	100
﻿2021-02-14 00:30:06.546	97.6	98.4	50.0	50.0	15	35.4	106	53.8	100
﻿2021-02-14 00:30:12.555	97.4	98.3	50.0	50.0	15	35.2	106	53.9	100
﻿2021-02-14 00:30:18.563	97.4	98.3	50.0	50.0	15	35.2	105	53.9	100
﻿2021-02-14 00:30:24.569	97.4	98.3	50.0	49.9	15	35.4	105	53.8	100
﻿2021-02-14 00:30:30.577	97.4	98.3	50.0	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:30:36.586	96.8	98.1	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:30:42.580	97.2	98.0	49.9	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:30:48.586	97.2	98.0	49.9	49.9	15	35.4	110	53.8	100
﻿2021-02-14 00:30:54.595	97.3	98.2	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:31:00.589	97.3	98.2	49.9	49.9	15	35.2	110	53.8	100
﻿2021-02-14 00:31:06.596	97.2	98.2	49.9	49.9	15	35.4	110	53.9	100
﻿2021-02-14 00:31:12.590	97.2	98.2	49.9	49.9	15	35.4	111	53.9	100
﻿2021-02-14 00:31:17.600	97.2	98.2	49.9	49.9	16	35.2	111	53.8	100
﻿2021-02-14 00:31:22.607	97.2	98.2	49.9	49.9	16	35.2	111	53.8	100
﻿2021-02-14 00:31:27.614	97.2	98.2	49.9	49.9	16	35.2	105	53.8	100
﻿2021-02-14 00:31:33.619	97.3	98.1	50.0	50.0	15	35.2	105	53.8	100
